37,20.23,1735248679
37,20.23,1735248679
15,20.16,1735248680
21,19.93,1735248680
21,19.93,1735248680
15,20.18,1735248682
15,20.18,1735248682
15,20.23,1735248683
15,20.23,1735248683
15,20.15,1735248684
15,20.15,1735248684
21,20.00,1735248686
15,19.99,1735248687
15,19.99,1735248687
15,20.14,1735248688
15,20.14,1735248688
